xx;mark;mark_1;mark_2;mark_3;name;ada;no_seri;merk;type;thn_pengadaan;thn_operasional;berfungsi;kalibrasi;harga;pendanaan;distributor;akl_akd;keterangan
;108;;;20603020;Exodonsia set ;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;108;;;10602008;Articulator;Ya;20711;-unknown-;-unknown-;2013;2013;Baik;Belum;0;APBD;;;tidak diketahui tahunnya
;108;;;20603013;Rotary scaler;Ya;20711;-unknown-;-unknown-;2011;2011;Baik;Belum;0;APBD;;;tidak diketahui tahunnya
;108;;;10603006DB;Bor Intan / Diamond Boor;Ya;0;;;;;Rusak;Belum;0;APBN;;;Belum ada
;108;;;10603023S;Endodonty set;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;108;;;11603101;Operating stool;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;108;;;10603006t;Bor Intan (Diamond Bur Assorted) untuk Air Jet Hand Piece (Kecepatan Tinggi) (round, inverted dan fissure);Ya;20711;-unknown-;-unknown-;2011;2011;Baik;Belum;0;APBD;;;tidak diketahui tahunnya
;108;;;20605055;Alat dasar dokter gigi umum;Ya;1;YAMACO;-unknown-;2017;2017;Baik;Belum;40000000;BLU;;;Instrumen gigi set
;108;;;20605055;Alat dasar dokter gigi umum;Ya;2;YAMACO;-unknown-;2017;2017;Baik;Belum;40000000;BLU;;;instrumen gigi set
;108;;;20605055;Alat dasar dokter gigi umum;Ya;3;YAMACO;-unknown-;2017;2017;Baik;Belum;40000000;BLU;;;instrumen gigi set
;108;;;10605009;Dental chair and accessories;Ya;CHAIR AD17HJ0115 UNIT FB17J0109;BELMONT;CLESTA;2018;2018;Baik;Belum;265166000;DAK;PT.THOMASONG NIRMAL;;
;108;;;10605009;Dental chair and accessories;Ya;CHAIR AD17J0110 UNIT FB17J0108;BELMONT;CLESTA;2018;2018;Baik;Belum;265166000;DAK;PT.THOMASONG NIRMAL;;
;108;;;10605009;Dental chair and accessories;Ya;60976;TAURUS;BF;2014;2014;Baik;Belum;0;APBD;;;
;108;;;10605009;Dental chair and accessories;Ya;020711.DC 1;DENTAL COBRA;-unknown-;2022;2023;Baik;Belum;199750000;APBD;;;DENTAL UNIT
;108;;;10605009;Dental chair and accessories;Ya;020711.DC 2;DENTAL COBRA;-unknown-;2022;2023;Baik;Belum;199750000;APBD;;;
;108;;;10903172;Lemari Peralatan;Ya;207;MAK Instrument;32901;2018;2018;Baik;Belum;5688300;DAK;;;
;108;;;20901016;Diagnostik set;Ya;1203500Z;HELMUT ZEPT;-unknown-;2018;2018;Baik;Belum;100000000;DAK;;;
;108;;;20603018;Anasthesi local set;Ya;20711;-unknown-;-unknown-;2013;2013;Baik;Belum;0;APBD;;;tidak diketahui tahunnya
;108;;;10605045;Feltcone;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;108;;;20602084;Set orthodensi;Ya;20711;-unknown-;-unknown-;2013;2013;Baik;Belum;0;APBD;;;tidak diketahui tahunnya (exodonsia set)
;108;;;10602070;Set preparasi mahkota dan jembatan;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;108;;;20603013B;Rotary brush;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;108;;;20602086;Implant set untuk dental;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;108;;;11303001;Calipers for clinical use;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;108;;;10602075;Tang ortodontik dasar;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;108;;;10602076;Stainless steel crown set;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;108;;;10605032;Shade guide;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;108;;;10603029;Acrylic trimmer bur;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;108;;;10605044;Model trimmer;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;108;;;10602078;Tang Klamer 3 jari;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;108;;;10602079;Crown retractor;Ya;20711;-unknown-;-unknown-;2013;2013;Baik;Belum;0;APBD;;;tidak diketahui tahunnya
;108;;;10605029;Alat peraga penyuluhan kesehatan gigi;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;108;;;20602080;Gingival retraction cord packer;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;108;;;20601002;Pulp tester;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;108;;;10605001;Abrasive device and accessories;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;108;;;10602077;Tang Klamer 2 jari;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;108;;;10605047;Lecron;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;108;;;10605046;Brush polisher;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;108;;;20602083;Inlay Indirect set;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;108;;;20605054;Dental vibrator;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;108;;;10602004;"Dental amalgamator; amalgamator";Ya;81541;ULTRAMAT;31215;2011;2011;Baik;Belum;0;APBD;;;tidak ditau tahunnya
;108;;;20903037;Dry-heat sterilizer;Ya;20711;YENACO;YNC-STR-53L;2011;2011;Baik;Belum;0;APBD;;;tidak diketahui tahunnya
;108;;;20605012;Ultraviolet detector;Ya;13533;GERMICIDE;VIOLET SP 114;2011;2011;Baik;Belum;0;APBD;;;tidak diketahui tahunnya
;108;;;10903095;Nierbeken ;Ya;20711;-unknown-;-unknown-;2011;2011;Baik;Belum;0;APBD;;;tidak diketahui tahunnya
;108;;;10605039;Penumpat Plastis;Ya;20711;-unknown-;-unknown-;2011;2011;Baik;Belum;0;APBD;;;tidak diketahui tahunnya
;108;;;10605037;Pemegang Matriks (Matrix Holder);Ya;20711;-unknown-;-unknown-;2011;2011;Baik;Belum;0;APBD;;;tidak diketahui tahunnya
;108;;;10601019;Kaca mulut;Ya;20711;-unknown-;-unknown-;2011;2011;Baik;Belum;0;APBD;;;tidak diketahui tahunnya
;108;;;20602082;Cavity preparation set;Ya;20711;-unknown-;-unknown-;2011;2011;Baik;Belum;0;APBD;;;tidak diketahui tahunnya
;108;;;10603026km;Pengungkit Akar Gigi Kanan Mesial (Cryer Distal);Ya;20711;-unknown-;-unknown-;2011;2011;Baik;Belum;0;APBD;;;tidak diketahui tahunnya
;108;;;10601020;Pinset gigi;Ya;20711;-unknown-;-unknown-;2013;2013;Baik;Belum;0;APBD;;;tidak diketahui tahunnya
;108;;;20603017;Light Curing;Ya;20711;-unknown-;-unknown-;2013;2013;Baik;Belum;0;APBD;;;tidak diketahui tahunnya
;108;;;10605040;Penumpat Semen Berujung Dua;Ya;20711;-unknown-;-unknown-;2013;2013;Baik;Belum;0;APBD;;;tidak diketahui tahunnya
;108;;;10603025;Gunting Operasi Gusi ;Ya;20711;-unknown-;-unknown-;2013;2013;Baik;Belum;0;APBD;;;tidak diketahui tahunnya
;***;;;Ruangan Klinik Sp. Jantung & Pembuluh Darah, Sub Spesialis;;;;;;;;;;;;;;
;128;;;11501050;X-Ray Film Viewer;Ya;0268000000518T0143;TESENA X-Ray Film Viewer;TSN 014-3;2018;2018;Baik;Belum;5000000;DAK;PT. TESENA INOVINDO;AKD 11501110279;
;128;;;10903022;Examination Table;Ya;0;;;2000;;Baik;Belum;0;APBN;;;
;128;;;11402026;Kursi roda;Ya;20711;-unknown-;-unknown-;2000;2000;Baik;Belum;0;APBD;;;belum diketahui tahunnya
;128;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;1;Bartec utama mandiri;-unknown-;2017;2017;Baik;Belum;2992666;DAK;;;Patient monitor :Trolley EKG
;128;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;2;basec utama mandiri;-unknown-;2017;2017;Baik;Belum;2992666;APBD;;;Patient monitor : Trolley EKG
;128;;;20502037;Electrocardiograph, Monitor;Ya;7;CARDIOLINE Electrocardiograph ar2100view;-unknown-;2017;2017;Baik;Belum;49427813;DAK;;;EKG
;128;;;20502037;Electrocardiograph, Monitor;Ya;8;CARDIOLINE Electrocardiograph ar2100view;-unknown-;2017;2017;Baik;Belum;49427813;DAK;;;EKG
;128;;;20502037;Electrocardiograph, Monitor;Ya;0308180D;CARDIOLINE CLICK ECG;[AKL 20502112458];2019;2019;Baik;Belum;60910000;BLU;PT INDOPRIMA BIONET;AKL 20502112458;
;128;;;20502037;Electrocardiograph, Monitor;Ya;3081804;CARDIOLINE CLICK ECG;[AKL 20502112458];2019;2019;Baik;Belum;60910000;BLU;PT INDOPRIMA BIONET;AKL 20502112458;
;128;;;20502037;Electrocardiograph, Monitor;Ya;19239105.A;HEARTSCCREN;112C-1;2020;2020;Baik;Belum;59500000;DAK;;;
;128;;;20903057;Emergency Trolley / Resuscitation Crash Cart ;Ya;1;MAK Emergency Trolley;36603;2017;2017;Baik;Belum;7706500;DAK;;;
;128;;;20903057;Emergency Trolley / Resuscitation Crash Cart ;Ya;1,81202E+13;SARANDI KARYA NUGRAHA;KA 19-01 BSS;2018;2018;Baik;Belum;15810000;DAK;;;PT.SARANDI KARYA NUGRAHA
;128;;;11403041;Treadmill;Ya;1;GE case T2100;-unknown-;2016;2016;Baik;Belum;452751630;APBD;;;
;128;;;10902007;Bed patient;Ya;1,70873E+15;MAK Supramak Bed;73010;2018;2018;Baik;Belum;11900000;DAK;PT. MEGA ANDALAN KALASAN;AKD 10902900530;
;128;;;10902007;Bed patient;Ya;1,70873E+16;MAK Supramak Bed;73010;2018;2018;Baik;Belum;11900000;DAK;PT. MEGA ANDALAN KALASAN;AKD 10902900530;
;128;;;10902007;Bed patient;Ya;1,70873E+15;MAK Supramak Bed;73010;2018;2018;Baik;Belum;11900000;DAK;PT. MEGA ANDALAN KALASAN;AKD 10902900530;
;128;;;10902007;Bed patient;Ya;1,71173E+15;MAK Supramak Bed;73010;2018;2018;Baik;Belum;11900000;DAK;PT. MEGA ANDALAN KALASAN;AKD 10902900530;
;128;;;20501033;Stetoskop;Ya;53100025;MPM ERKA;DOUBLE MEMBRAN;2018;2018;Baik;Belum;1100000;DAK;PT.SIAGA MEDIKA ABADI KARYA;;
;128;;;20501033;Stetoskop;Ya;53100025;MPM ERKA;DOUBLE MEMBRAN;2018;2018;Baik;Belum;1100000;DAK;PT.SIAGA MEDIKA ABADI KARYA;;
;128;;;1801051;Tensimeter;Ya;17402062;MPM ERKA;STAND VARIO;2018;2018;Baik;Belum;5500000;DAK;PT.SIAGA MEDIKA ABADI KARYA;;
;128;;;1801051;Tensimeter;Ya;17402077;MPM ERKA;STAND VARIO;2018;2018;Baik;Belum;5500000;DAK;PT.SIAGA MEDIKA ABADI KARYA;;
;128;;;1801051;Tensimeter;Ya;17402069;MPM ERKA;STAND VARIO;2018;2018;Baik;Belum;5500000;DAK;PT.SIAGA MEDIKA ABADI KARYA;;
;128;;;20502008;Echocardiograph.;Ya;6016258WX0;GE VIVID;4D PORTABLE;2018;2018;Baik;Belum;2020987000;DAK;PT.IDS MEDICAL SYSTEM;;
;128;;;20502038;Holter Monitor;Ya;3911710063;GE SEER;72 HRS;2018;2018;Baik;Belum;63386500;DAK;PT.IDS MEDICAL SYSTEM;;HOLTER
;128;;;20502038;Holter Monitor;Ya;3911710064;GE SEER;72 HRS;2018;2018;Baik;Belum;63386500;DAK;PT.IDS MEDICAL SYSTEM;;HOLTER
;128;;;20502038;Holter Monitor;Ya;SA216333635TA;GE MARS;SEER LIGHT;2018;2018;Baik;Belum;253560000;DAK;PT.IDS MEDICAL SYSTEM;;ASSESORIES HOLTER
;128;;;10903141;Utility Trolley;Ya;1,80435E+15;MAK INSTRUMENT;35101;2018;2018;Baik;Belum;4859300;DAK;;;
;128;;;10903141;Utility Trolley;Ya;1,80435E+15;MAK INSTRUMENT;35101;2018;2018;Baik;Belum;4859300;DAK;;;
;128;;;20501036;Doppler Perifer;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;128;;;20502024;Hydraulic, pneumatic, or photoelectric plethysmographs.;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;128;;;20505007;Defibrilator;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;128;;;20903042;Wheeled stretcher;Ya;2,10431E+14;MAK Transferring Patient;31219 TH;2021;2021;Baik;Belum;26780000;DAK;;;
;***;;;Ruangan Klinik Sp. Paru + Pernafasan;;;;;;;;;;;;;;
;129;;;11501050;X-Ray Film Viewer;Ya;20711;UNKN;-unknown-;2008;2008;Baik;Belum;2000000;APBD;;;
;129;;;20403044;Nebulizer;Ya;20711;OMRON;-unknown-;2015;2015;Baik;Belum;1155000;BLU;;;
;129;;;20403044;Nebulizer;Ya;18006025;K-SONIC Ultrasonic Nebulizer;ULTRAMIST KUN 868;2019;2019;Baik;Belum;1999819;APBD;PT. KARYA PRATAMA;AKL  20403901419;
;129;;;20403044;Nebulizer;Ya;18006026;K-SONIC Ultrasonic Nebulizer;ULTRAMIST KUN 868;2019;2019;Baik;Belum;1999819;APBD;PT. KARYA PRATAMA;AKL  20403901419;
;129;;;20902047;Stetoskop anak;Ya;20711;ONE MED;-unknown-;2016;2016;Baik;Belum;0;APBD;;;belum diketahui tahunnya
;129;;;20501033;Stetoskop;Ya;20711;RIESTER;-unknown-;2016;2016;Baik;Belum;0;APBD;;;belum diketahui tahunnya
;129;;;10401037;Diagnostic spirometer;Ya;1;CHEST SPIROMASTER PC Based Spirometer;h1-105;2017;2017;Baik;Belum;42115000;DAK;PT.IDS Medical system indonesia;;Spirometri
;129;;;11402026;Kursi roda;Ya;31033;MAK;-unknown-;2017;2017;Baik;Belum;3282353;APBD;;;
;129;;;1801051;Tensimeter;Ya;17401499;MPM ERKA;STAND VARIO;2018;2018;Baik;Belum;5500000;DAK;PT.SIAGA MEDIKA ABADI KARYA;;
;129;;;1801051;Tensimeter;Ya;16401570;MPM ERKA;STAND VARIO;2018;2018;Baik;Belum;5500000;DAK;PT.SIAGA MEDIKA ABADI KARYA;;
;129;;;10903022;Examination Table;Ya;20711;MAK Examination TABLE;34105;2018;2018;Baik;Belum;5784400;DAK;PT. MEGA ANDALAN KALASAN;AKD 19903900583;
;129;;;10903022;Examination Table;Ya;20711;MAK Examination TABLE;34105;2018;2018;Baik;Belum;5784400;DAK;PT. MEGA ANDALAN KALASAN;AKD 19903900583;
;129;;;10903022;Examination Table;Ya;20711;Platinum Inspiration;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;TEMPAT TIDUR PASIEN
;129;;;10903141;Utility Trolley;Ya;20711;MAK INSTRUMENT;35101;2018;2018;Baik;Belum;4859300;DAK;;;
;129;;;10903021;Examination light / Examination lamp / Lampu periksa / Hanging lamp;Ya;20711;-unknown-;-unknown-;2016;2016;Baik;Belum;0;APBD;;;belum diketahui tahunnya
;129;;;20403090;Resusitation Set / Resusitation bay / Resusitation kit;Ya;20711;-unknown-;-unknown-;2016;2016;Baik;Belum;0;APBD;;;belum diketahui tahunnya
;129;;;10903095;Nierbeken ;Ya;20711;UNKN;UNKN;2016;2016;Baik;Belum;0;APBD;;;tidak diketahui tahunnya
;129;;;10901006;"Timbangan dewasa; ";Ya;5000197710;HEAALTH O METER;500 KL;2021;2021;Baik;Belum;9900200;DAK;;;
;***;;;Ruangan Klinik Sp. Kedokteran Jiwa/ Psikiatri;;;;;;;;;;;;;;
;130;;;1801051;Tensimeter;Ya;14509084;ERKA;-unknown-;2011;2011;Baik;Belum;0;APBD;;;belum diketahui tahunnya
;130;;;20501033;Stetoskop;Ya;20711;-unknown-;-unknown-;2011;2011;Baik;Belum;0;APBD;;;belum diketahui tahunnya
;130;;;11403038;ECT/Electro Convulsion Therapy;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;130;;;10903022;Examination Table;Ya;1,70873E+14;MAK Supramak Bed;73010;2018;2018;Baik;Belum;11900000;DAK;PT. MEGA ANDALAN KALASAN;AKD 10902900530;
;***;;;Ruangan Klinik Sp. Saraf/ Neurologi & Sub Spesialistik;;;;;;;;;;;;;;
;131;;;21001011;Electroencephalograph;Ya;16111X9108001;IPELA HD SONY;32 CH;2018;2019;Baik;Belum;0;APBD;;;THN TDK DI TAU
;131;;;10903021;Examination light / Examination lamp / Lampu periksa / Hanging lamp;Ya;20711;unkn;-unknown-;2008;2008;Baik;Belum;2100000;APBD;;;
;131;;;20501033;Stetoskop;Ya;53100025;MPM ERKA;DOUBLE MEMBRAN;2018;2018;Baik;Belum;1100000;DAK;PT.SIAGA MEDIKA ABADI KARYA;;
;131;;;20501033;Stetoskop;Ya;53100025;MPM ERKA;DOUBLE MEMBRAN;2018;2018;Baik;Belum;1100000;DAK;PT.SIAGA MEDIKA ABADI KARYA;;
;131;;;1801051;Tensimeter;Ya;17401409;MPM ERKA;STAND VARIO;2018;2018;Baik;Belum;5500000;DAK;PT.SIAGA MEDIKA ABADI KARYA;;
;131;;;1801051;Tensimeter;Ya;17401972;MPM ERKA;STAND VARIO;2018;2018;Baik;Belum;5500000;DAK;PT.SIAGA MEDIKA ABADI KARYA;;
;131;;;1801051;Tensimeter;Ya;130732435;RIESTER;CE0124;2015;2015;Baik;Belum;0;APBD;;;
;131;;;1801051;Tensimeter;Ya;130104093;RIESTER;CE0124;2015;2015;Baik;Belum;0;APBD;;;
;131;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;131;;;10903022;Examination Table;Ya;20711;MAK Examination TABLE;34105;2018;2018;Baik;Belum;5784400;DAK;PT. MEGA ANDALAN KALASAN;AKD 19903900583;
;131;;;10903141;Utility Trolley;Ya;20711;MAK INSTRUMENT;35101;2018;2018;Baik;Belum;4859300;DAK;;;
;131;;;10903141;Utility Trolley;Ya;20711;MAK INSTRUMENT;35101;2018;2018;Baik;Belum;4859300;DAK;;;
;131;;;10903172;Lemari Peralatan;Ya;20711;MAK INSTRUMENT;32901;2018;2018;Baik;Belum;5688485;DAK;;;INSTRUMENT CABINET
;131;;;10902007;Bed patient;Ya;1,70873E+15;MAK Supramak Bed;73010;2018;2018;Baik;Belum;11900000;DAK;PT. MEGA ANDALAN KALASAN;AKD 10902900530;
;131;;;10902007;Bed patient;Ya;1,70873E+15;MAK Supramak Bed;73010;2018;2018;Baik;Belum;11900000;DAK;PT. MEGA ANDALAN KALASAN;AKD 10902900530;UTK POLI NYERI
;131;;;21001040;Elektromyogram (EMG)/Evoke Potential/Neurostimulator;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;131;;;11001037;Brainmaping 32 channels;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;131;;;11001018;Tuning fork;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;131;;;21401005;Reflex hammer/Palu pengukur reflex;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;131;;;11402026;Kursi roda;Ya;1,90331E+15;MAK Wheel Chair;31303;2019;2019;Baik;Belum;2823300;APBD;PT. MEGA ANDALAN KALASAN;AKD. 11402900389;
;131;;;11402026;Kursi roda;Ya;7692113;HOSTECH;KY868LAJ-A;2020;2020;Baik;Belum;5250000;DAK;;;
;***;;;Ruangan Klinik Sp. Kulit dan Kelamin;;;;;;;;;;;;;;
;132;;;10903022;Examination Table;Ya;8171111;SUPRAMAK;73006;2013;2013;Baik;Belum;0;APBD;;;
;132;;;10903021;Examination light / Examination lamp / Lampu periksa / Hanging lamp;Ya;1029870708;Darray;Minor;2018;2018;Baik;Belum;38229091;DAK;PT.BIOTECH FARMA;;
;132;;;20501033;Stetoskop;Ya;53100025;MPM ERKA;DOUBLE MEMBRAN;2018;2018;Baik;Belum;1100000;DAK;PT.SIAGA MEDIKA ABADI KARYA;;
;132;;;1801051;Tensimeter;Ya;16401802;MPM ERKA;STAND VARIO;2018;2018;Baik;Belum;5500000;DAK;PT.SIAGA MEDIKA ABADI KARYA;;
;132;;;10903141;Utility Trolley;Ya;1,80435E+15;MAK INSTRUMENT;35101;2018;2018;Baik;Belum;4859300;DAK;;;
;132;;;10902007;Bed patient;Ya;1,70873E+15;MAK Supramak Bed;73010;2018;2018;Baik;Belum;11900000;DAK;PT. MEGA ANDALAN KALASAN;AKD 10902900530;
;132;;;10903100;Wood's fluorescent lamp;Ya;20711;-unknown-;-unknown-;2011;2011;Baik;Belum;0;APBD;;;belum diketahui tahunnya
;132;;;10903013;Tongue depressor;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;132;;;20903054;Pen Light / Lampu Senter;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;132;;;11201020;Lup/Kaca Pembesar;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;***;;;Ruangan Klinik Sp. Bedah Orthopaedi Umum & Sub Spesialistik;;;;;;;;;;;;;;
;133;;;21603058;Minor Surgery Set;Ya;20711;-unknown-;-unknown-;2011;2011;Baik;Belum;0;APBD;;;tidak diketahui tahunnya
;133;;;11303015;Alat pembuka gips;Ya;0;;;;;Baik;Belum;0;APBN;;;
;133;;;11501050;X-Ray Film Viewer;Ya;0;;;;;Baik;Belum;0;APBN;;;
;133;;;21603059;Hecting set;Ya;20711;-unknown-;-unknown-;2011;2011;Baik;Belum;0;APBD;;;tidak diketahui tahunnya
;133;;;10903022;Examination Table;Ya;20711;-unknown-;-unknown-;2000;2000;Baik;Belum;0;APBD;;;tidak diketahui tahunnya
;133;;;1801051;Tensimeter;Ya;17401976;MPM ERKA;STAAND VARIO;2018;2018;Baik;Belum;5500000;DAK;PT.SIAGA MEDIKA ABADI KARYA;;
;133;;;10903141;Utility Trolley;Ya;20711;MAK INSTRUMENT;35101;2018;2018;Baik;Belum;4859300;DAK;;;
;133;;;20901011;Termometer digital;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;133;;;11402026;Kursi roda;Ya;20711;-unknown-;-unknown-;2017;2017;Baik;Belum;0;APBD;;;
;133;;;11402026;Kursi roda;Ya;2,10331E+15;MAK Wheel Chair;31313;2021;2021;Baik;Belum;5133300;DAK;;;
;***;;;Ruangan Klinik Umum;;;;;;;;;;;;;;
;1349;;;10903022;Examination Table;Ya;20711;Platinum Inspiration;MS 0286;2014;2014;Baik;Belum;0;APBN;;;TEMPAT TIDUR
;1349;;;20501033;Stetoskop;Ya;20711;LITMAN;UNKNW;2016;2016;Baik;Belum;2500000;APBD;;;
;1349;;;10901006;"Timbangan dewasa; ";Ya;20711;HEALTH SCALE;ZT 120;2011;2011;Baik;Belum;0;APBD;;;tidak diketahui tahunnya
;1349;;;1801051;Tensimeter;Ya;17401410;MPM ERKA;STAND VARIO;2018;2018;Baik;Belum;5500000;DAK;PT.SIAGA MEDIKA ABADI KARYA;;
;1349;;;1801051;Tensimeter;Ya;17401412;MPM ERKA;STAND VARIO;2018;2018;Baik;Belum;5500000;DAK;PT.SIAGA MEDIKA ABADI KARYA;;R.POLI HIV
;1349;;;20901011;Termometer digital;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;1349;;;11501050;X-Ray Film Viewer;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;1349;;;20903054;Pen Light / Lampu Senter;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;1349;;;10902007;Bed patient;Ya;20711;Platinum Inspiration;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;
;1349;;;11402026;Kursi roda;Ya;1,90331E+15;MAK Wheel Chair;31303;2019;2019;Baik;Belum;2823300;APBD;PT. MEGA ANDALAN KALASAN;AKD. 11402900389;
;***;;;Ruangan Klinik Sp. Bedah Syaraf;;;;;;;;;;;;;;
;135;;;21001039;Transcranial Doppler (TCD);Ya;0;;;;;Rusak;Belum;0;APBN;;;Belum ada
;135;;;10903022;Examination Table;Ya;0;;;;;Baik;Belum;0;APBN;;;
;135;;;21401005;Reflex hammer/Palu pengukur reflex;Ya;0;;;;;Baik;Belum;0;APBN;;;
;135;;;20903054;Pen Light / Lampu Senter;Ya;0;;;;;Baik;Belum;0;APBN;;;
;***;;;Ruangan Sp. Onkologi Radiasi;;;;;;;;;;;;;;
;137;;;10903141;Utility Trolley;Ya;1,80435E+15;MAK INSTRUMENT;35101;2018;2020;Baik;Belum;4859300;DAK;;;
;137;;;11501050;X-Ray Film Viewer;Ya;11024800000917 T0143;TESENA X-Ray Film Viewer;TSN 014-3;2018;2020;Baik;Belum;5000000;DAK;PT. TESENA INOVINDO;AKD 11501110279;
;137;;;20501033;Stetoskop;Ya;2730725;BAUMA;2730;2020;2020;Baik;Belum;1174813;DAK;;;
;137;;;20501033;Stetoskop;Ya;2720725;BAUMA;2730;2020;2020;Baik;Belum;1174813;DAK;;;
;***;;;Ruangan Sp. Gizi Klinik;;;;;;;;;;;;;;
;139;;;10901006;"Timbangan dewasa; ";Ya;020711 TB.1;-unknown-;BB + TB;2018;2020;Baik;Belum;0;APBD;;;tidak diketahui tahunnya
;139;;;10901020;Timbangan bayi;Ya;20711;-unknown-;-unknown-;2018;2018;Baik;Belum;0;APBD;;;tidak diketahui tahunnya
;139;;;21702026;Food Model;Ya;20711;-unknown-;-unknown-;2018;2018;Baik;Belum;0;APBD;;;tidak diketahui tahunnya
;***;;;Ruangan Sp. Geriatri;;;;;;;;;;;;;;
;140;;;20501033;Stetoskop;Ya;53100025;MPM ERKA;DOUBLE MEMBRAN;2018;2018;Baik;Belum;1100000;DAK;PT.SIAGA MEDIKA ABADI KARYA;;
;140;;;20501033;Stetoskop;Ya;53100025;MPM ERKA;DOUBLE MEMBRAN;2018;2018;Baik;Belum;1100000;DAK;PT.SIAGA MEDIKA ABADI KARYA;;
;140;;;10903022;Examination Table;Ya;20711;MAK Examination TABLE;34105;2018;2018;Baik;Belum;5784400;DAK;PT. MEGA ANDALAN KALASAN;AKD 19903900583;
;140;;;10903022;Examination Table;Ya;20711;MAK Examination TABLE;34105;2018;2018;Baik;Belum;5784400;DAK;PT. MEGA ANDALAN KALASAN;AKD 19903900583;
;140;;;10903141;Utility Trolley;Ya;20711;MAK INSTRUMENT;35101;2018;2018;Baik;Belum;4859300;DAK;;;
;140;;;10903141;Utility Trolley;Ya;20711;MAK INSTRUMENT;35101;2018;2018;Baik;Belum;4859300;DAK;;;
;140;;;10903172;Lemari Peralatan;Ya;20711;MAK INSTRUMENT;32901;2018;2018;Baik;Belum;5688485;DAK;;;INSTRUMENT CABINET
;140;;;11402026;Kursi roda;Ya;1,90331E+15;MAK Wheel Chair;31303;2019;2019;Baik;Belum;2823300;APBD;PT. MEGA ANDALAN KALASAN;AKD. 11402900389;
;140;;;11402026;Kursi roda;Ya;7692109;HOSTECH;KY868LAJ-A;2020;2020;Baik;Belum;5250000;DAK;;;
;140;;;20502037;Electrocardiograph, Monitor;Ya;19239120;HEALTSCCREN;112C-1;2020;2020;Baik;Belum;59500000;DAK;;;
;140;;;10901006;"Timbangan dewasa; ";Ya;5000197717;HEALTH O METER;500 KL;2021;2021;Baik;Belum;9900200;DAK;;;
